,canonical_smiles,molecule_chembl_id,standard_value,bioactivity_class,pIC50
113,O=C(NCCCNC(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12)c1coc2ccccc2c1=O,CHEMBL3740564,40000.0,inactive,4.698970004336019
114,O=C(NCCCNC(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12)c1coc2ccccc2c1=O,CHEMBL3740564,40000.0,inactive,4.3979400086720375
115,CC[C@H](C)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](N)CC(=O)O)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCSC)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@H](C)CC,CHEMBL4299667,11900.0,inactive,4.924453038607469
116,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)O,CHEMBL3805016,32600.0,inactive,4.486782399932061
117,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)O,CHEMBL3806135,20700.0,inactive,4.684029654543083
118,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N)C(F)(F)F)cc3)NC(=O)NC1=O)C2,CHEMBL3640296,1086.0,intermediate,5.964170174747172
119,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,CHEMBL3640297,226.45,active,6.645027674981024
120,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cc(F)c4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,CHEMBL3640298,723.0,active,6.140861702705469
121,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cc(F)c4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,CHEMBL3640299,383.45,active,6.41629125789435
122,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CN(C)C(=O)N4)NC(=O)NC1=O)C2,CHEMBL3640300,507.15,active,6.29486357017855
123,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CN(C)C(=O)N4)NC(=O)NC1=O)C2,CHEMBL3640301,281.3,active,6.550830267834799
124,O=C1NC(=O)[C@](C#Cc2cccnc2)(CN2Cc3ccc(I)cc3C2=O)N1,CHEMBL3640302,100001.0,inactive,3.9999956570768953
125,O=C1NC(=O)[C@](C#Cc2cccnc2)(CN2Cc3ccc(I)cc3C2=O)N1,CHEMBL3640302,100001.0,inactive,6.010238812281222
126,O=C1NC(=O)[C@](C#Cc2cccnc2)(CN2Cc3ccc(I)cc3C2=O)N1,CHEMBL3640302,976.7,active,3.9999956570768953
127,O=C1NC(=O)[C@](C#Cc2cccnc2)(CN2Cc3ccc(I)cc3C2=O)N1,CHEMBL3640302,976.7,active,6.010238812281222
128,Cn1cc(-c2ccc3c(c2)C(=O)N(C[C@]2(C#Cc4cccnc4)NC(=O)NC2=O)C3)cn1,CHEMBL3640303,10000001.0,inactive,1.999999956570554
129,Cn1cc(-c2ccc3c(c2)C(=O)N(C[C@@]2(C#Cc4cccnc4)NC(=O)NC2=O)C3)cn1,CHEMBL3639391,10000001.0,inactive,1.999999956570554
130,CSc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,CHEMBL3640304,651.1,active,6.186352304653103
131,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(O)C4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640305,244.5,active,6.6117211365403605
132,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)c(N)nn4CCN(C)C)NC(=O)NC1=O)C2,CHEMBL3640306,101.0,active,6.995678626217358
133,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)c(N)nn4C)NC(=O)NC1=O)C2,CHEMBL3640307,2903.5,intermediate,5.537078169630657
134,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cc(N)n(C)n4)cc3)NC(=O)NC1=O)C2,CHEMBL3640308,223.0,active,6.651695136951839
135,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cc(N)[nH]n4)cc3)NC(=O)NC1=O)C2,CHEMBL3640309,128.0,active,6.892790030352131
136,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)c(=O)[nH]n4C)NC(=O)NC1=O)C2,CHEMBL3640310,1527.0,intermediate,5.816160962943579
137,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH]n(C)c4c3)NC(=O)NC1=O)C2,CHEMBL3640311,456.0,active,6.341035157335565
138,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,CHEMBL3640312,156.0,active,6.806875401645538
139,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(N)nn(C)c4c3)NC(=O)NC1=O)C2,CHEMBL3640313,1114.5,intermediate,5.952919927183744
140,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(C)n[nH]c4c3)NC(=O)NC1=O)C2,CHEMBL3640314,2948.0,intermediate,5.530472520812986
141,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(CN(C)C)n[nH]c4c3)NC(=O)NC1=O)C2,CHEMBL3640315,163.0,active,6.787812395596042
142,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(-c5ccncc5)n[nH]c4c3)NC(=O)NC1=O)C2,CHEMBL3640316,1005.4,intermediate,5.997661119107944
143,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CC4CCN(C)CC4)nc3)NC(=O)NC1=O)C2,CHEMBL1287908,194.9,active,6.710188160882378
144,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4CCN(C)CC4)nc3)NC(=O)NC1=O)C2,CHEMBL3640317,244.9,active,6.611011214875286
145,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(O)CCNCC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640318,2390.0,intermediate,5.621602099051862
146,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C4(O)CCNCC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640319,137.0,active,6.863279432843593
147,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C(CN)N4CCC(NC(=O)OC(C)(C)C)C4)cc3)NC(=O)NC1=O)C2,CHEMBL3640320,303.0,active,6.518557371497695
148,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(CN)N4CCC(NC(=O)OC(C)(C)C)C4)cc3)NC(=O)NC1=O)C2,CHEMBL3640321,316.0,active,6.5003129173815966
149,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C(CN)N4CCC(N)C4)cc3)NC(=O)NC1=O)C2,CHEMBL3640322,109.0,active,6.962573502059376
150,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(CN)N4CCC(N)C4)cc3)NC(=O)NC1=O)C2,CHEMBL3640323,233.0,active,6.632644078973981
151,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCNCC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640324,118.0,active,6.928117992693875
152,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4ccc(O)c(-c5cn[nH]c5)n4)c3)NC(=O)NC1=O)C2,CHEMBL3640325,374.0,active,6.42712839779952
153,CCN1CCN(C(=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,CHEMBL3640326,446.0,active,6.350665141287858
154,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(=O)N4CCN(C5CC5)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640327,1158.0,intermediate,5.936291440608582
155,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(=O)N4CCN(C5CCCCC5)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640328,578.0,active,6.2380721615794705
156,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(=O)N4CCC(N5CCCCC5)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640329,400.6,active,6.397289055042442
157,CCN1CCN(C(=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2)CC1,CHEMBL3640330,307.85,active,6.5116608420725
158,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCOCC4)nc3)NC(=O)NC1=O)C2,CHEMBL3640331,698.1,active,6.156082361993608
159,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCSCC4)nc3)NC(=O)NC1=O)C2,CHEMBL3640332,587.5,active,6.230992129056226
160,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCCCC4)nc3)NC(=O)NC1=O)C2,CHEMBL3640333,785.1,active,6.105075022640457
161,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCc5ccc(F)cc5C4)nc3)NC(=O)NC1=O)C2,CHEMBL3640334,4980.0,intermediate,5.302770657240282
162,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640335,652.1,active,6.18568579979254
163,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640335,652.1,active,6.18568579979254
164,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640335,652.1,active,6.18568579979254
165,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640335,652.1,active,6.18568579979254
166,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5ccncc5)ccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640336,65.0,active,7.187086643357144
167,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cccnc5)ccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640337,80.25,active,7.09555495892309
168,CCN1CCN(c2ccc(OC)c(-c3ccc(C#C[C@]4(CN5Cc6ccc(OC)cc6C5=O)NC(=O)NC4=O)cc3)n2)CC1,CHEMBL3640338,573.3,active,6.241618058225325
169,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640339,61.0,active,7.214670164989233
170,CCN1CCN(Cc2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2)CC1,CHEMBL3640340,124.6,active,6.9044819576768495
171,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cccnc5)ccc4OC(C)=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640341,61.65,active,7.210066919068249
172,CCN1CCN(c2ccc(O)c(-c3ccc(C#C[C@]4(CN5Cc6ccc(OC)cc6C5=O)NC(=O)NC4=O)cc3F)n2)CC1,CHEMBL1288726,39.75,active,7.400662867007511
173,CCN1CCN(Cc2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cn2)CC1,CHEMBL3640342,782.3,active,6.106626669753975
174,CCN1CCN(Cc2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cn2)CC1,CHEMBL3640343,156.0,active,6.806875401645538
175,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCN(c5ccncc5)CC4)nc3)NC(=O)NC1=O)C2,CHEMBL3640344,228.0,active,6.642065152999546
176,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCN(c5nccs5)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640345,3127.0,intermediate,5.504872118757067
177,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCN(c5ccncc5)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640346,289.6,active,6.53820144247489
178,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCN(C5CCCCC5)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640347,255.4,active,6.592779107072603
179,CCN1CCN(Cc2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2F)CC1,CHEMBL3640348,249.8,active,6.602407565961883
180,CCN1CCN(C(C)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2)CC1,CHEMBL3640349,695.1,active,6.157952711490362
181,COc1ccc2c(c1F)C(=O)N(C[C@]1(C#Cc3ccc(CN4CCN(C5CCCCC5)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640350,100001.0,inactive,3.9999956570768953
182,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640351,87.0,active,7.060480747381382
183,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4O)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640352,75.4,active,7.122628654130226
184,CCC(=O)Oc1ccc(-c2cnn(C)c2)nc1-c1ccc(C#C[C@]2(CN3Cc4ccc(OC)cc4C3=O)NC(=O)NC2=O)cc1,CHEMBL3640353,55.9,active,7.252588192113577
185,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4OC(=O)C(C)C)cc3)NC(=O)NC1=O)C2,CHEMBL3640354,47.97,active,7.319030281534103
186,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4OC(=O)C(C)(C)C)cc3)NC(=O)NC1=O)C2,CHEMBL3640355,42.75,active,7.369063880935808
187,CCN1CCN(c2cccc(-c3ccc(C#C[C@]4(CN5Cc6ccc(OC)c(F)c6C5=O)NC(=O)NC4=O)cc3)n2)CC1,CHEMBL3640356,605.65,active,6.217778278442378
188,CCN1CCN(c2cccc(-c3ccc(C#C[C@]4(CN5Cc6ccc(OC)c(F)c6C5=O)NC(=O)NC4=O)cc3F)n2)CC1,CHEMBL3640357,808.3,active,6.092427421201449
189,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cccc(N5CCN(C6CCCCC6)CC5)n4)cc3)NC(=O)NC1=O)C2,CHEMBL3640358,855.6,active,6.06772922410051
190,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cccc(N5CCN(C6CCCCC6)CC5)n4)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640359,2431.0,intermediate,5.6142150411566645
191,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cccc(N5CCOCC5)n4)cc3)NC(=O)NC1=O)C2,CHEMBL3640360,1635.0,intermediate,5.786482243003695
192,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cccc(N5CCOCC5)n4)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640361,2557.0,intermediate,5.592269271973665
193,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccc(N4CCSCC4)n3)NC(=O)NC1=O)C2,CHEMBL3640362,4316.0,intermediate,5.364918563989127
194,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cccc(N5CCSCC5)n4)cc3)NC(=O)NC1=O)C2,CHEMBL3640363,1000001.0,inactive,2.999999565705735
195,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cccc(N5CCSCC5)n4)cc3)NC(=O)NC1=O)C2,CHEMBL3640364,4154.0,intermediate,5.38153350780092
196,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccc(-c5cccc(N6CCSCC6)n5)cc4)cc3)NC(=O)NC1=O)C2,CHEMBL3640365,1000001.0,inactive,2.999999565705735
197,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cccnc5)ccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640366,105.65,active,6.976130498611668
198,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cccnc5)ccc4O)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640367,118.7,active,6.9255492810454085
199,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(N5CCC(=O)CC5)ccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640368,123.85,active,6.907103989078144
200,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4OC(=O)C(C)(C)C)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640369,68.45,active,7.164626547529991
201,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ncccc4OC(=O)C(C)(C)C)cc3)NC(=O)NC1=O)C2,CHEMBL3640370,341.55,active,6.466545710329176
202,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ncccc4O)cc3)NC(=O)NC1=O)C2,CHEMBL3640371,96.0,active,7.017728766960431
203,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cnccc4C)nc3)NC(=O)NC1=O)C2,CHEMBL3640372,2392.0,intermediate,5.621238824683627
204,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cnccc4OC)nc3)NC(=O)NC1=O)C2,CHEMBL3640373,5377.0,intermediate,5.2694599635228805
205,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(CNS(C)(=O)=O)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640374,176.0,active,6.7544873321858505
206,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4cnc(CCNC(C)=O)c4)cc3)NC(=O)NC1=O)C2,CHEMBL3640375,453.0,active,6.343901797987168
207,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4cnc(CCNC(C)=O)c4)nc3)NC(=O)NC1=O)C2,CHEMBL3640376,524.0,active,6.280668713016273
208,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4=NCCN4)c(C)c3)NC(=O)NC1=O)C2,CHEMBL3640377,504.0,active,6.297569463554475
209,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCNC4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640378,1618.0,intermediate,5.791021482723746
210,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4ccnc4)cc3)NC(=O)NC1=O)C2,CHEMBL3640379,786.0,active,6.104577453960592
211,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4cncn4)cc3)NC(=O)NC1=O)C2,CHEMBL3640380,1140.0,intermediate,5.943095148663527
212,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4cncn4)cc3)NC(=O)NC1=O)C2,CHEMBL3640380,1140.0,intermediate,5.943095148663527
213,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4cncn4)cc3)NC(=O)NC1=O)C2,CHEMBL3640380,1140.0,intermediate,5.943095148663527
214,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4cncn4)cc3)NC(=O)NC1=O)C2,CHEMBL3640380,1140.0,intermediate,5.943095148663527
215,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cccc(C)c4O)nc3)NC(=O)NC1=O)C2,CHEMBL3640381,3505.0,intermediate,5.455311977697322
216,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccc(C)[nH]c4=O)nc3)NC(=O)NC1=O)C2,CHEMBL3640382,766.0,active,6.115771230367396
217,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C)NC(=O)NC4=O)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640383,148.0,active,6.8297382846050425
218,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4c(N)n[nH]c4C)cc3)NC(=O)NC1=O)C2,CHEMBL3640384,488.0,active,6.311580177997289
219,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)C3(CC4)NC(=O)NC3=O)NC(=O)NC1=O)C2,CHEMBL3640385,367.0,active,6.43533393574791
220,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(Nc4c(NCCN5CCOCC5)c(=O)c4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640386,169.0,active,6.772113295386326
221,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(Nc4c(NCCN(C)C)c(=O)c4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640387,161.0,active,6.79317412396815
222,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(Nc4c(N)c(=O)c4=O)cc3)NC(=O)NC1=O)C2,CHEMBL3640388,306.0,active,6.51427857351842
223,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCNC[C@@H]4C)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640389,42.0,active,7.376750709602099
224,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cncc(F)c3)NC(=O)NC1=O)C2,CHEMBL3640390,305.0,active,6.515700160653214
225,CCN1CCN(C(N=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2F)[C@@H](C)C1,CHEMBL3640391,69.0,active,7.161150909262744
226,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cc(F)cnc3Cl)NC(=O)NC1=O)C2,CHEMBL3640392,935.0,active,6.029188389127482
227,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C#N)CCN(C)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640393,669.0,active,6.174573882232177
228,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C(N)=O)CCN(C)CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640394,152.0,active,6.818156412055227
229,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccc(F)cc4O)nc3)NC(=O)NC1=O)C2,CHEMBL3640396,9459.0,intermediate,5.024154774532433
230,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(N4C(=O)NC5(CC5)C4=O)c(F)c3)NC(=O)NC1=O)C2,CHEMBL3640397,148.0,active,6.8297382846050425
231,COc1ccc2c(c1)C(=O)N(CC1(C#Cc3cccc4c3CCC43NC(=O)NC3=O)NC(=O)NC1=O)C2,CHEMBL3640398,1000.0,active,6.0
232,CCN1CCN(C(=O)C2CC(=O)N(c3ccc(C#C[C@]4(CN5Cc6ccc(OC)cc6C5=O)NC(=O)NC4=O)cc3)C2)CC1,CHEMBL3640399,940.0,active,6.026872146400302
233,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4n[nH]c(=O)n4C4CCN(C)CC4)ccc3OC)NC(=O)NC1=O)C2,CHEMBL3640400,2189.0,intermediate,5.659754238432068
234,CCN1CCN(C(=O)C2CCC(=O)N2c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,CHEMBL3640401,113.0,active,6.94692155651658
235,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4C(=O)CCC4C(=O)NC4CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640402,127.0,active,6.896196279044043
236,CCN1CCN(C(=O)C2CCC(=O)N2c2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2)CC1,CHEMBL3639392,152.0,active,6.818156412055227
237,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(N4C(=O)CCC4C(=O)NC4CC4)cc3)NC(=O)NC1=O)C2,CHEMBL3640403,278.0,active,6.555955204081924
